video_id,in_phase2,in_v1,has_transcript,status,title,channel,upload_date,duration,view_count,source_corpus,uploader,like_count,webpage_url,description,transcript_language,word_count,character_count,transcript_file,transcript_source
radAl66VGm4,False,True,False,legacy_only,zvucna kupka,Nada Parag,20150730,1288.0,124,v1,Nada Parag,1.0,https://www.youtube.com/watch?v=radAl66VGm4,,,,,,none
rcSz2VMCCKU,False,True,True,legacy_only_with_transcript,Make Yoga a mass movement: PM Narendra Modi,DD News,20150602,34.0,249,v1,DD News,,https://www.youtube.com/watch?v=rcSz2VMCCKU,Make Yoga a mass movement: PM Narendra Modi,en,269.0,1617.0,data/transcripts/rcSz2VMCCKU.en.txt,legacy_archive
rcSz2VMCCKU,False,True,True,legacy_only_with_transcript,Make Yoga a mass movement: PM Narendra Modi,DD News,20150602,34.0,249,v1,DD News,,https://www.youtube.com/watch?v=rcSz2VMCCKU,Make Yoga a mass movement: PM Narendra Modi,en-orig,269.0,1617.0,data/transcripts/rcSz2VMCCKU.en-orig.txt,legacy_archive
re3kHp9ASpE,False,True,False,legacy_only,Baaa-Maste! Goat Yoga Documentary,Tennis Elbow Relief,20181118,565.0,150,v1,Tennis Elbow Relief,3.0,https://www.youtube.com/watch?v=re3kHp9ASpE,Check out the goat yoga documentary featuring our fundraising event last month.,,,,,none
riKrz4kinQM,True,False,False,phase2_missing_transcript,Yoga Day Protocol : Quick View | IDY 2025 | Nirogi Duniya,Nirogi Duniya,20250519,120.0,3529,phase2,,,,,,,,,none
riURtZa6MhU,True,False,False,phase2_missing_transcript,Yoga with Modi : Suryanamaskar Hindi,Narendra Modi,20180618,406.0,1697165,phase2,,,,,,,,,none
riX52ezg1C0,False,True,False,legacy_only,"Funny Dance in SIMT, Kashipur",Asheesh Taneja,20150502,365.0,2256,v1,Asheesh Taneja,29.0,https://www.youtube.com/watch?v=riX52ezg1C0,"Funny Dance by SIMTians
Shriram Institute of Managemnt & Technology, Kashipur",,,,,none
ridpX-gHIv4,False,True,True,legacy_only_with_transcript,Training for International Yoga Day for Haryana MLAS & Officers,Sanatan Dharma (सनातन धर्म),20150616,7891.0,2155,v1,Sanatan Dharma (सनातन धर्म),17.0,https://www.youtube.com/watch?v=ridpX-gHIv4,"Visit us on

Website:https://www.bharatswabhimantrust.org; 

Blog:https://www.swami-ramdev.com

Facebook:
https://www.facebook.com/swami.ramdev
https://www.facebook.com/bharatswabhimanrtrust;
https://www.facebook.com/pages/Poojya-Acharya-Bal-Krishan-Ji- 
https://www.facebook.com/acharyakulam

YouTube :
https://www.youtube.com/user/TheBHARATSWABHIMAN

Follow us on Twitter: 
https://twitter.com/bst_official
https://twitter.com/yogrishiramdev",,39688.0,191643.0,data/transcripts/ridpX-gHIv4.txt,legacy_archive
riuwPHJ92l4,False,True,True,legacy_only_with_transcript,"International yoga day celebration at Boudh,Odisha Part-II",Running & Cycling with Jerry,20150622,550.0,93,v1,Running & Cycling with Jerry,,https://www.youtube.com/watch?v=riuwPHJ92l4,"International yoga day celebration at Boudh,Odisha Part-II",,301.0,1464.0,data/transcripts/riuwPHJ92l4.txt,legacy_archive
rjLFmSXiNS8,False,True,True,legacy_only_with_transcript,Be A Hero of Humanity,Yogiraj SatGurunath Siddhanath,20150209,1948.0,44359,v1,Yogiraj SatGurunath Siddhanath,1046.0,https://www.youtube.com/watch?v=rjLFmSXiNS8,"This is the message I bring from the Himalayan Yogis. That's all we need to in find our Divine Indweller.
The rainbow bridge between humanity and Divinity, is the science of Kriya Yoga.
Practice and see for yourself. A pathway to peace and self realization.

Focus in your consciousness in your spine.
And you will be, if you practice, one of the known heroes of humanity, victor of death, be breath enthralled.
 
Learn the Secret of the Gods.  Be the architect of your own happiness through the secret science of breath. 

Learn the most comprehensive, effective meditation methods of the Himalayan yogis from Yogiraj Siddhanath, a world-renowned Satguru (""Master of Masters"").  Learn to restore physical vitality, clear emotional suffering, enhance creativity and mental acuity, and assimilate the deepest realities of the self.

Signup today for an Event with Yogiraj Siddhanath. 
Yogiraj Gurunath Siddhanath World Tour Schedule: http://siddhanath.org/events/",en-orig,11243.0,59301.0,data/transcripts/rjLFmSXiNS8.en-orig.txt,legacy_archive
rjLFmSXiNS8,False,True,True,legacy_only_with_transcript,Be A Hero of Humanity,Yogiraj SatGurunath Siddhanath,20150209,1948.0,44359,v1,Yogiraj SatGurunath Siddhanath,1046.0,https://www.youtube.com/watch?v=rjLFmSXiNS8,"This is the message I bring from the Himalayan Yogis. That's all we need to in find our Divine Indweller.
The rainbow bridge between humanity and Divinity, is the science of Kriya Yoga.
Practice and see for yourself. A pathway to peace and self realization.

Focus in your consciousness in your spine.
And you will be, if you practice, one of the known heroes of humanity, victor of death, be breath enthralled.
 
Learn the Secret of the Gods.  Be the architect of your own happiness through the secret science of breath. 

Learn the most comprehensive, effective meditation methods of the Himalayan yogis from Yogiraj Siddhanath, a world-renowned Satguru (""Master of Masters"").  Learn to restore physical vitality, clear emotional suffering, enhance creativity and mental acuity, and assimilate the deepest realities of the self.

Signup today for an Event with Yogiraj Siddhanath. 
Yogiraj Gurunath Siddhanath World Tour Schedule: http://siddhanath.org/events/",en,11243.0,59301.0,data/transcripts/rjLFmSXiNS8.en.txt,legacy_archive
rjiuiSiihlE,True,False,False,phase2_missing_transcript,#yoga#for#one#earth#one#health#lb#stadium#,Middelaganeshyogaofficial,20250620,56.0,36,phase2,,,,,,,,,none
rmTqXCimH6c,False,True,False,legacy_only,The Secret of Ultimate Living - Ep 65 - Dr.Sachin Parab - Brahma Kumaris,Godlywood Studio,20161109,1273.0,2275,v1,Godlywood Studio,63.0,https://www.youtube.com/watch?v=rmTqXCimH6c,"Category:Talk Show 
Language: Hindi

Synopsis:In this hard and fast life, human is unable to get true happiness and peace in Life.This show guides one to keep positive attitude for self and others to be happy and calm in every situation.The secret of ultimate living lies in being positive.

Anchor  :Mitali Lathi 
Speakers:Dr.Sachin parab 

Telecast on:Peace Of Mind

Production House: Godlywood Studio
Organizer: Brahmakumaris

Our Websites:
http://godlywoodstudio.org/
http://gwspeacenews.org/
http://www.brahmakumaris.com/
http://learnmeditationonline.org/
http://www.bkwsu.org/
http://pmtv.in/

Learn Rajyoga Meditation free of cost at your nearest Brahma Kumaris Spiritual Center.",,,,,none
rn1Fsc4_x5o,True,False,False,phase2_missing_transcript,Yoga & Pranayam | World Health Day 2026 | Humming Bird School,HUMMING BIRDS SCHOOL,20260417,76.0,70,phase2,,,,,,,,,none
ro67GOMTxbs,True,False,False,phase2_missing_transcript,Dance Yoga By RYS Team For 10th International Yoga Day 2024,RESCULPT YOGA STUDIO,20240625,147.0,1956,phase2,,,,,,,,,none
rsD7BTTzAJk,False,True,True,legacy_only_with_transcript,How to conduct Literature Review - SVYASA,S-VYASA Deemed to Be  University,20150402,1187.0,133,v1,S-VYASA Deemed to Be  University,2.0,https://www.youtube.com/watch?v=rsD7BTTzAJk,"How to conduct Literature Review  
by Judu, 
Assistant Professor, 
S-VYASA",,6520.0,37485.0,data/transcripts/rsD7BTTzAJk.txt,legacy_archive
rtF8Y8JOMdQ,False,True,True,legacy_only_with_transcript,International Yoga Day  | PM Modi Performs Yoga With 35000 People At Rajpath | NTV,NTV Telugu,20150621,1086.0,1730,v1,NTV Telugu,,https://www.youtube.com/watch?v=rtF8Y8JOMdQ,"Prime Minister Narendra Modi performed Yoga with 35000 people at Rajpath on International Yoga Day celebrations.

Watch NTV Telugu News Channel, popular Telugu News channel which also owns India's first women's channel Vanitha TV, and India's most popular devotional channel Bhakti TV.

For more latest updates on news :  
► Subscribe to NTV News Channel: http://goo.gl/75PJ6m
► Like us on Facebook: http://www.facebook.com/NtvTelugu
► Follow us on Twitter At : http://www.twitter.com/ntvteluguhd
► Circle us on NTV News Channel G+: http://goo.gl/sJy2d8",en,6616.0,37913.0,data/transcripts/rtF8Y8JOMdQ.en.txt,legacy_archive
rt_u26zF2-s,True,False,False,phase2_missing_transcript,Ambassador Arun K  Singh's Message On 'International Day of Yoga',India in USA,20150617,80.0,330,phase2,,,,,,,,,none
rvqx3ykMPUw,True,False,False,phase2_missing_transcript,Celebrating International Yoga Day 2025 | Yoga with Nivedita – Breathe | Align | Elevate,Nivedita Pradhan,20260510,309.0,70,phase2,,,,,,,,,none
rwqxnCbrMsI,False,True,True,legacy_only_with_transcript,Veteran finds peace in yoga class,CBS Evening News,20150928,134.0,10839,v1,CBS Evening News,97.0,https://www.youtube.com/watch?v=rwqxnCbrMsI,"After a blast in Iraq took both of his legs, a friend suggested Iraq War veteran Dan Nevins try yoga to help with his flashbacks. Now, for the wounded warrior, teaching yoga is more than just a job, it saved his life. Elaine Quijano has his story.",en,1080.0,5672.0,data/transcripts/rwqxnCbrMsI.en.txt,legacy_archive
rwqxnCbrMsI,False,True,True,legacy_only_with_transcript,Veteran finds peace in yoga class,CBS Evening News,20150928,134.0,10839,v1,CBS Evening News,97.0,https://www.youtube.com/watch?v=rwqxnCbrMsI,"After a blast in Iraq took both of his legs, a friend suggested Iraq War veteran Dan Nevins try yoga to help with his flashbacks. Now, for the wounded warrior, teaching yoga is more than just a job, it saved his life. Elaine Quijano has his story.",en-orig,1080.0,5672.0,data/transcripts/rwqxnCbrMsI.en-orig.txt,legacy_archive
s-LKvg_JGws,False,True,False,legacy_only,Yoga Day 2015 by Sahaja Yoga,Lotus 108,20150621,1034.0,22427,v1,Lotus 108,243.0,https://www.youtube.com/watch?v=s-LKvg_JGws,The international Yoga Day by Sahaja Yoga,,,,,none
s13Kt2s9ToI,False,True,False,legacy_only,Happy Yoga Day Status Video Download (Yoga Day Wish) HD,Wish Videos,20180621,6.0,2099,v1,Wish Videos,5.0,https://www.youtube.com/watch?v=s13Kt2s9ToI,"21st June 2018 Today is yoga day, wish Happy Yoga Day In your circle with this animated YOGA day special video (GIF).

Free download Happy Yoga Day Status Video in Full HD Mp4
https://funnytube.in/happy-yoga-day-status-video-download/

whatsapp yoga status
yoga related whatsapp status
yoga status for whatsapp in hindi
status about yoga",,,,,none
s1izpoUPv40,False,True,False,legacy_only,STACG HI-TECH SCHOOL,Ramesh Diraviam,20161228,57.0,256,v1,Ramesh Diraviam,1.0,https://www.youtube.com/watch?v=s1izpoUPv40,"STACG HI-TECH SCHOOL
AC Nagar, Panayankurichi Vilakku,
Idaikal  - 627602
Ambasamudhram Taluk
Tirunelveli DT, TN, INDIA",,,,,none
s3XjI9qlOCY,True,False,False,phase2_missing_transcript,Yoga Essays - Self Improvement - Yoga Essays Part 1 (Swami Jyotirmayananda Society),Swami Jyotirmayananda Society,20230919,823.0,145,phase2,,,,,,,,,none
s48lTIFXmfg,False,True,False,legacy_only,Cheque Handover From China Railway to The Fiji Sevens Team,Fiji Sun Digital,20160819,43.0,115,v1,Fiji Sun Digital,,https://www.youtube.com/watch?v=s48lTIFXmfg,Cheque Handover From China Railway to The Fiji Sevens Team,,,,,none
s7Mw13LujzE,True,False,False,phase2_missing_transcript,PM MODI Reveals Surprising Details About International Yoga Day |  Yoga Day | International Yoga Day,Qvive ,20240620,60.0,97,phase2,,,,,,,,,none
s8KGHKIF1mU,False,True,False,legacy_only,"Killer robots, the end of humanity, and all that: What should a good AI researcher do?",IJCAI15,20150812,3187.0,321,v1,IJCAI15,2.0,https://www.youtube.com/watch?v=s8KGHKIF1mU,"Buenos Aires-July, 29, 2015.

Talk by Stuart Russell-Professor of Computer Science and Smith-Zadeh Professor in Engineering, University of California, Berkeley Adjunct Professor of Neurological Surgery, University of California, San Francisco.

Hear an update on the campaign to ban lethal autonomous weapons, as well as the fears that AI poses an existential threat to mankind.",,,,,none
sHqUVG00auM,True,False,False,phase2_missing_transcript,"Watch | Let Us Use The Power Of Yoga To Build A Peaceful World, Greener Future: PM Modi At UN",India Today,20230621,507.0,4235,phase2,,,,,,,,,none
sMBMcZ9qC1c,True,False,False,phase2_missing_transcript,PM Modi Leads International Yoga Day Celebrations In Mysuru; 'Yoga Is A Way Of Life',Republic World,20220621,932.0,4492,phase2,,,,,,,,,none
sR2S1gh9s30,True,False,False,phase2_missing_transcript,"Yoga for One Earth, One Health","Dept. of Animal Husbandry & Dairying, MoFAHD, GoI",20250620,57.0,22,phase2,,,,,,,,,none
sRTrcA3iS3k,False,True,False,legacy_only,"EXCLUSIVE : Narendra Modi's Speech At International Conference on Yoga at Vigyan Bhavan, Delhi",News Express,20150623,2113.0,298,v1,News Express,5.0,https://www.youtube.com/watch?v=sRTrcA3iS3k,"PM Modi addressed an International Conference on Yoga organised by the Ministry of Ayush at Vigyan Bhavan in New Delhi.

Here are the highlights from his speech:
 
Today we are celebrating the first International Day of Yoga.
As I stand here today, the International Day of Yoga is being celebrated across the world, millions of people are participating in this event.
In India, this morning millions of people participated in a simple yoga demonstration at Rajpath (New Delhi), state and district capitals.
This coming together with our brother and sisters from other countries brings our hearts closer.
Yoga jeevan ko jee bharke jeeney ki jadi booti hai. (Yoga is the medicine to live life to the fullest)
The reach and spread of yoga spans continents and cuts across differences of colour, castes and creeds.
The body is a vehicle for the realisation of the Supreme Being.
The Gita says, Yoga is excellence at work.
Yoga is not an institution, it is a matter of faith.
If the body is a temple of the mind, Yoga creates a beautiful temple.
There is ample evidence that yoga helps in combating stress and chronic conditions.
A Yogi is a person who is in harmony with himself, his body, surroundings and nature.
Practice of Yoga leads to reduction of greed, coarseness and violence in an individual.
In a world of fear, Yoga creates courage and strength. A healthy body and disciplined mind is the foundation of a world without fear.
Yoga is not a sellable commodity. Yoga is for all humanity, we should not make it an exclusive preserve.",,,,,none
sVSCtESeD4E,True,False,False,phase2_missing_transcript,"11th International Yoga Day | One Earth, One Health.",The Yogic Life Way of Life,20250622,238.0,174,phase2,,,,,,,,,none
sWPIbPp2rGg,False,True,False,legacy_only,PM Modi Leads Second International Yoga Day Celebrations,ET Now,20160621,132.0,965,v1,ET Now,1.0,https://www.youtube.com/watch?v=sWPIbPp2rGg,"Thousands joined PM Narendra Modi on Tuesday to celebrate the second International Yoga Day, performing postures of the ancient discipline across the country. Addressing people at the Capitol Complex in Chandigarh before a mass yoga session, Modi said that people in all parts of the nation have been connected to yoga. Here's a report.

Subscribe To ET Now For Latest Updates On Stocks, Business, Trading | ► http://goo.gl/5XreUq

Subscribe Now To Our Network Channels :-
Times Now  : http://goo.gl/U9ibPb
The NewsHour Debate : http://goo.gl/LfNgFF

To Stay Updated Download the Times Now App :-
Android Google Play :  https://goo.gl/zJhWjC
Apple App Store :  https://goo.gl/d7QBQZ

Social Media Links :-
Twitter - http://goo.gl/hA0vDt
Facebook - http://goo.gl/5Lr4mC
G+ - http://goo.gl/hYxrmj",,,,,none
